"qwen_b_pre","qwen_b_gamma","gemma_b_pre","gemma_b_gamma"
0.74011809,0.50926992,0.63558679,0.32585727
0.76263179,0.50936195,0.63948278,-0.30937269
0.68968819,-0.14882496,0.39981034,-0.054819361
0.67054078,0.80917914,0.48987215,0.48010966
0.65861513,1.7347124,0.72413386,1.6010462
0.65012511,-0.091833437,0.71022357,0.61028503
0.64507536,0.019498065,0.54042034,-0.27302944
0.53997806,-0.10212721,0.58104047,1.5800424
0.56714336,-0.13973829,0.47157338,1.5888505
0.70333328,0.4329411,0.67435503,-1.1170178
0.62178887,-0.40241592,0.64863532,1.0040609
0.64300862,0.48992656,0.59986567,-2.4415055
0.67152302,0.53579055,0.60899532,-2.3317808
0.5359144,-0.7662559,0.60829271,-1.9668975
0.54288028,-0.7083447,0.62401986,2.1167333
0.63906049,-0.17538823,0.75719397,-0.3117941
0.58763691,-0.75562935,0.72905312,0.55538408
0.51394147,0.69589858,0.55854281,0.27257533
0.57906853,0.77167994,0.47277012,1.0175261
0.59858811,-0.96961567,0.53422933,-1.0877866
0.60415105,0.12543194,0.5943969,0.87052136
0.69777278,-0.20787615,0.46356392,-0.88328274
0.70968066,-0.81135912,0.42394403,-0.64032941
0.60979845,-0.99331112,0.45107237,-0.32194619
0.60163929,1.3137489,0.82702729,1.0459684
0.76373131,-1.7026689,0.82403538,1.9313916
0.79000056,-2.0459212,0.81773566,1.8492213
0.65657191,1.6521816,0.46483946,-1.2205598
0.71803244,-0.68273211,0.48979939,0.75405383
0.75813996,-1.1064949,0.63455083,-0.67115396
0.66066554,0.21945546,0.70559026,-0.73723542
0.60943527,-0.41430875,0.60790793,0.056877108
0.7831824,0.27540121,0.56157992,0.71420091
0.60619834,0.34190404,0.71807558,-0.50797396
0.62432185,0.38768835,0.60947235,0.073881512
0.59483337,-0.31856562,0.48194799,-0.092883177
0.53154258,0.24792884,0.69130658,1.5615725
0.69690902,-0.012328801,0.70350002,2.0525123
0.66368955,0.49934707,0.73839227,0.68325375
0.68140548,0.66420518,0.40403608,0.46546279
0.65057827,0.76972888,0.34123929,0.28133867
0.67156884,0.2044972,0.52470729,-0.16273698
0.68274297,0.3556663,0.50215363,-0.72668911
0.63893865,0.12463445,0.56597468,0.12762579
0.68937762,0.59205079,0.58788789,-0.38240108
0.66324163,-0.55656566,0.61873514,1.2295344
0.53127375,0.055945791,0.64734364,-0.2855289
0.82605801,0.73746978,0.76697802,0.09600718
0.70359566,0.11150118,0.69625561,0.97760954
0.76942577,-0.3298324,0.43326229,0.033545357
0.78356049,-0.14343956,0.42680064,-1.1553715
0.41890737,-0.98394517,0.38411636,0.7552926
0.79090246,0.9119715,0.50326828,-1.3955758
0.49563842,0.037586588,0.3999186,1.1023425
0.80784313,0.2398688,0.63865824,-0.66416084
0.66423864,-0.63240481,0.55699285,0.33295904
0.75603127,-1.9579333,0.53920898,0.8824931
0.77537109,-1.8989298,0.68829442,-1.2852765
0.79132009,1.7122207,0.81618378,0.18560541
0.67439334,0.86655346,0.55555921,0.3963217
0.67238826,0.79485721,0.54599843,0.50858077
0.66501791,1.0056703,0.58224374,-0.42306743
0.65240036,-0.0281623,0.67269932,1.1718918
0.79599209,0.35801036,0.41007379,1.1656179
0.75674872,0.58929445,0.65477733,-0.1088899
0.66681837,-0.05382523,0.54701915,1.3559488
0.85196777,0.53118918,0.7363295,-0.7299564
0.83396149,0.55588844,0.6948202,0.12815309
0.7551898,0.51717798,0.73008988,-0.05679464
0.60473492,-1.6580524,0.5478037,1.6090526
0.61474057,0.11362593,0.67046215,-0.61175735
0.57018669,0.54162578,0.7764125,1.5622715
0.69235025,-0.061148859,0.77149081,0.83792485
0.71370646,-0.23296027,0.54541627,-0.026024614
0.53243638,-0.82773557,0.63089848,-0.61029513
0.56403345,-0.83779224,0.52186879,-0.24829386
0.6475418,-2.0860326,0.51696445,0.73863297
0.59501019,-1.4026092,0.64337917,-0.053490833
0.61022118,-0.11622438,0.69747314,0.62016432
0.68428266,-0.19827023,0.32196172,-0.34623308
0.66078951,0.036029017,0.38115778,-0.047916167
0.62552824,0.86054986,0.65698312,-0.44781884
0.63908298,-0.31441805,0.70048078,-0.007638324
0.73531398,-0.45146172,0.75989089,-0.15994078
0.63698228,0.99755626,0.49760242,0.58734971
0.72442106,-0.14446837,0.48750796,-1.0418939
0.68403721,-1.4390685,0.52278128,1.4697846
0.54966921,-1.649219,0.57261406,0.51701773
0.54525358,-1.6401211,0.61223127,0.073738653
0.80006259,0.71176988,0.73114456,0.092422212
0.74204868,-0.007067149,0.65287016,-0.90914491
0.78059693,0.48330966,0.52819927,-0.018004654
0.72194417,-1.2738175,0.35733233,-0.83296472
0.74883217,-0.98080064,0.41776052,-0.32118651
0.74744048,-1.2785889,0.56187373,0.97298929
0.63046325,-0.68758764,0.61150053,1.0337973
0.66240047,-0.22485754,0.59948241,0.041186495
0.62169016,-0.2740064,0.54688579,0.30134622
0.68607805,1.2923775,0.47016359,-0.564502
0.79578949,-0.076919904,0.59316726,0.72841474
0.7605804,-0.61286904,0.58708856,0.7060337
0.44371686,-0.41843147,0.62460621,0.78685877
0.53083988,-1.9281482,0.61537448,0.85785358
0.58276724,0.70672588,0.42035851,-0.30009224
0.73988196,0.70490058,0.68478455,0.95088686
0.70445507,-1.0557709,0.52237116,-0.67627375
0.7204425,-1.2034673,0.58018081,0.93199417
0.73180266,1.114765,0.55622153,1.7381422
0.76508971,0.43839285,0.61038398,0.60365087
0.61905525,0.7948666,0.49367972,0.52884989
0.77496671,-0.039295104,0.55234873,1.0973156
0.82012532,0.68828454,0.57594648,1.3120428
0.64586752,-0.65252264,0.50431569,1.2753909
0.69055681,-1.1805938,0.5301081,1.4549663
0.59476206,0.13589431,0.47244555,-0.060645528
0.66921161,-0.60622859,0.61520956,0.23527475
0.77809831,-0.67758905,0.60768853,2.3492828
0.69159846,-1.3851504,0.5917183,1.6299482
0.53645232,-0.06848211,0.58393754,-0.14409241
0.5897509,-0.015538747,0.40643177,0.01805863
0.64236121,0.5995706,0.79050256,1.12822
0.79834684,0.47513537,0.56421136,-0.056284296
0.7626793,0.94891473,0.58953342,0.53008847
0.72737911,0.71031063,0.39080052,0.33878453
0.7182639,-0.77294686,0.46234991,0.25101057
0.78123095,1.7749298,0.53055544,1.7364605
0.729719,1.5693117,0.44232569,1.5617703
0.66356929,1.557289,0.44268039,-1.554023
0.69801282,1.4212034,0.61191063,-0.33351101
0.71564427,0.66309984,0.62230003,0.21008952
0.66061332,0.083398628,0.66454447,0.76200541
0.65074295,0.20514892,0.7624179,1.2493033
0.63338938,-0.29478736,0.59768835,0.6239238
0.66406617,0.51823256,0.67373206,0.20139391
0.71988253,-0.13806304,0.52977945,0.27341794
0.61797726,-0.46437143,0.46861119,0.73629713
0.62948418,-0.45257241,0.44005935,1.1859837
0.77706523,0.35938816,0.5614014,0.71721598
0.67343999,-0.66223793,0.55051935,1.4565338
0.69752223,0.99742684,0.61196578,1.7126967
0.69082766,1.0498217,0.41743899,1.2886469
0.68675276,0.94308468,0.408043,-0.74170955
0.74302196,0.91482268,0.57609461,0.07390758
0.73775821,0.5590663,0.62175828,-0.26832191
0.72899413,0.56660707,0.70260899,-0.62129119
0.74662209,0.50081715,0.670271,-0.85003565
0.7262639,-0.44136416,0.81591597,1.6789706
0.77781556,-0.017190895,0.73077828,-0.76532949
0.73766479,0.46018341,0.65907488,1.5776141
0.60047921,-0.47137675,0.46808768,0.91345573
0.71958239,0.14636713,0.82853528,1.0352712
0.70421623,-0.64586657,0.69620986,1.4925227
0.75427194,0.35166919,0.60088336,-0.17592822
0.80743269,0.64629145,0.66765993,-0.25324104
0.81920465,0.67750788,0.6750408,-0.39400674
0.78890163,0.099926805,0.58349933,0.98175265
0.752306,1.6042668,0.50322479,-1.7565458
0.67730916,0.3889197,0.48959443,-0.87565513
0.64082085,0.52758347,0.54366554,1.092423
0.75305478,0.58893588,0.50978904,-0.58169402
0.58985658,-1.3672388,0.55484257,0.68506592
0.48354118,0.5632968,0.39635629,-0.29058528
0.49986591,0.86251861,0.68095533,1.3851583
0.52632982,0.82324472,0.55249561,0.48700935
0.41369062,-0.069386436,0.52954413,0.61873411
0.9725312,0.40691709,0.56034128,0.083146926
0.69225727,-0.048474368,0.55617116,0.004911177
0.78491287,-0.8104363,0.59811402,-0.51792282
0.79027916,-0.4022718,0.49575148,0.99524488
0.72544595,-1.2601902,0.55369339,-0.89089363
0.80885737,-0.90499097,0.46362335,-2.8969495
0.791621,-1.0023561,0.46923192,-2.6859838
0.79013239,-0.98298207,0.42064892,-1.15827
0.67817624,-0.55449806,0.47773172,-1.3887903
0.73151386,1.708318,0.476231,1.9327795
0.62358017,1.0328442,0.64666672,-0.78249521
0.61474659,0.29336097,0.65540943,1.0499369
0.54764481,1.500197,0.61256952,1.0505408
0.58652764,0.24550943,0.48247119,0.082653161
0.7587735,0.75400899,0.38131199,0.58853324
0.73030716,0.46014439,0.54933445,0.50251716
0.62167149,0.417497,0.56538766,1.7212661
0.72983369,-0.96616924,0.61326857,-1.7204564
0.66931673,1.5360395,0.59012658,-0.78858547
0.65290748,1.1573347,0.59578154,0.2033587
0.58945916,-0.92692044,0.58049094,0.57793198
0.63777454,1.120561,0.51785714,0.59468422
0.58041901,1.7444271,0.60385654,-1.4207677
0.75659502,-1.9105948,0.60755927,-0.70730432
0.74724949,1.3612435,0.59488439,0.015774275
0.73618001,1.1879495,0.52360608,0.069421654
0.6873366,0.62749117,0.55735207,0.1805584
0.61396172,-1.1116891,0.62079292,0.58890855
0.55993833,-0.80645811,0.66187265,0.97716175
0.62051876,0.12565973,0.43849586,0.42634096
0.58894232,-0.82283357,0.67561699,-0.95137685
0.54914266,1.3307348,0.72893552,1.776132
0.72153655,0.29360073,0.74671825,1.8349068
0.69665611,0.96656196,0.5202005,-1.1579031
0.77218607,0.80815346,0.52002595,-0.72730831
0.83443047,1.3350918,0.41553455,-0.11156631
0.87631115,1.3693264,0.40930972,-0.13215565
0.88204857,-0.15654164,0.38832397,-0.35342215
0.83845016,1.0445669,0.38528693,-0.3330935
0.820772,0.88064652,0.47657059,-0.82246913
0.8144353,0.3394341,0.4338306,-0.37207546
0.71928141,1.9899538,0.45018088,-0.35998727
0.63289743,-1.5616433,0.69218339,-1.644056
0.50289535,1.1863183,0.66420266,-1.4419085
0.56619156,1.454671,0.59844352,1.4020446
0.56588005,1.3521225,0.63615601,1.1194707
0.56782741,1.3534006,0.74153748,0.78446223
0.65355807,0.75766996,0.6552472,1.349561
0.74579554,0.078095875,0.71107877,1.520898
0.78792253,-0.68943548,0.65344723,1.4017671
0.74808203,1.180215,0.69374916,1.9605134
0.73057553,1.2492731,0.52167081,2.0438616
0.73546744,1.3388929,0.50100966,1.5423092
0.71317208,2.0114407,0.57308047,0.93109744
0.66314485,1.4561409,0.57073259,0.17440549
0.64656716,0.81247039,0.59250116,-1.1045021
0.72055576,1.1089892,0.49687789,0.86363951
0.68904211,-1.2071748,0.51674213,0.66879462
0.63997328,-2.0770019,0.59699855,-0.75614341
0.64804461,-1.4487092,0.64412296,-0.28688049
0.61232121,0.37864374,0.5390172,-0.84580347
0.66390787,1.1160248,0.49834867,0.02739054
0.64370991,0.13613835,0.52834987,1.472568
0.48545821,-0.35051551,0.66584804,0.22081496
0.4983396,-0.53313511,0.50523647,-0.30454681
0.50718143,-0.95023786,0.63308195,0.64937773
0.79409775,1.5995407,0.50246312,-0.69620011
0.74747905,1.1835156,0.54654229,-0.46528858
0.55272416,-1.4927117,0.72479401,0.98729857
0.62327368,-0.30996841,0.60132522,-0.18630784
0.68912595,0.097064899,0.63078096,-0.29852745
0.55964182,0.02995789,0.63348025,-0.29403118
0.54019443,-0.6533638,0.7221656,0.29925624
0.56878993,-0.73406331,0.71487613,-0.65795586
0.734069,1.6417491,0.68795545,0.52015313
0.74726051,-1.1042596,0.83841929,-0.41325324
0.54790726,1.6517743,0.87752675,0.21742865
0.56863963,0.39638473,0.66743412,0.097594225
0.69484382,-0.24145947,0.52647608,0.54870724
0.75914602,0.64236243,0.53921236,-2.7736888
0.66481075,-0.043369658,0.64757954,3.3475672
0.69797848,-1.0083519,0.42180731,-3.2804058
0.68872588,1.8930969,0.43072238,-2.9793828
0.74777048,0.22610176,0.41376762,-1.456056
0.81554827,1.3559284,0.36551412,0.32199372
0.78782481,0.25439707,0.52614339,0.28938443
0.57196915,-0.10019787,0.57395094,1.066653
0.72937299,0.76658608,0.55511097,-0.94401231
0.54098269,-0.5202401,0.57989227,-1.2047363
0.64777739,0.077000301,0.60935371,0.80310485
0.53952038,-0.78100182,0.66159752,-0.016849303
0.7345473,-0.0040481452,0.65167303,-0.43737617
0.6228495,-1.027479,0.65550229,0.25983719
0.83245323,1.819628,0.39740979,-1.2681326
0.76628222,2.0366767,0.46174622,-0.77201986
0.54159208,-0.14465206,0.45166418,-0.79615965
0.55956725,0.40398575,0.69186177,0.60199029
0.58637119,1.4277142,0.68834944,2.6848139
0.60570346,1.0396715,0.81789684,1.0789465
0.65486084,-0.096187379,0.79311926,0.99865981
0.56988884,0.11405883,0.61069758,0.19602013
0.82797914,0.10807964,0.42128924,0.76121964
0.85897329,0.92135718,0.45659234,1.0672092
0.8343819,0.40562774,0.42096503,1.5330418
0.71007719,0.48822767,0.68146793,0.10402257
0.53966646,0.38442988,0.69267735,1.1161808
0.66230361,-1.0896349,0.62861995,0.97894553
0.68077044,-0.41951944,0.62044502,0.57050733
0.62854703,-0.24177278,0.61273554,0.58077537
0.54643895,1.0373083,0.592517,0.35499021
0.77530384,0.2781867,0.49408447,-2.1905438
0.53335155,-0.8922002,0.4590563,-1.4889515
0.73751538,0.013680823,0.58781721,1.4501644
0.69242089,0.18183883,0.67588591,0.41004486
0.67644176,0.12381983,0.7763031,-0.57299366
0.57230558,-0.92758594,0.600542,0.11143576
0.63660293,0.96997471,0.6298532,-0.36496203
0.6481898,0.56382434,0.63815379,0.01560709
0.60109745,0.76768653,0.67207943,-0.49377462
0.67294819,1.2011198,0.52791951,1.1919639
0.61220205,-1.0467933,0.63962584,-0.73751523
0.64027331,-1.1645537,0.50285476,-0.73100336
0.67270771,-0.96778603,0.48848693,-0.81501526
0.49648912,0.32058373,0.64519182,1.474938
0.560125,1.471862,0.63881953,-0.25544244
0.57665101,-1.1716605,0.67775103,0.54323875
0.57182914,-0.57152446,0.45692017,-0.76289766
0.59326318,0.47121866,0.56367218,0.2528723
0.6734716,-0.44154739,0.64436425,2.1631628
0.59066634,0.21725312,0.50348599,-1.6804567
0.6897971,0.30077971,0.56274737,-0.42296283
0.69810448,0.7856714,0.68124165,0.3525238
0.55982572,-0.87044278,0.69265303,0.70519351
0.64965835,0.90858064,0.51363556,0.93089349
0.62069455,1.0463296,0.56042413,-1.1364395
0.60074509,-0.46846747,0.59886271,-1.0875724
0.59618917,-0.43656972,0.52021456,-0.60702882
0.62550938,1.1607328,0.59649877,0.25853807
0.64574161,1.249428,0.48685988,-0.20094871
0.69684942,-0.67896816,0.5379702,-0.030805209
0.7127588,0.51595871,0.51025173,0.35954347
0.67753436,-0.18232107,0.57280835,-0.10282351
0.64520438,0.13879078,0.62047835,0.91886805
0.67978202,0.38640889,0.53948574,0.11859636
0.62150476,0.64403368,0.37439141,0.7934156
0.7179702,0.95834656,0.49367562,0.98442666
0.64455856,1.2530781,0.70499931,0.49824079
0.6363617,0.18099428,0.63017385,-1.0315829
0.78592732,-0.22138313,0.64768774,1.0578631
0.52305419,1.3047828,0.72215364,0.35776439
0.71147872,0.22149536,0.59738516,0.29158011
0.67852299,-0.57369096,0.62367329,0.0092077725
0.75626835,-0.67642978,0.55114504,-0.53116328
0.85278893,0.52686618,0.6088298,-0.93734472
0.73042413,1.4342814,0.56918387,-1.1855852
0.70955656,1.0159036,0.58452376,-0.84908994
0.72501179,0.68255959,0.52018194,0.85442324
0.75765047,1.6989342,0.59423537,1.0218097
0.7590813,1.52105,0.71506115,-0.27640134
0.6281037,-0.70035712,0.48597305,-0.026947007
0.65114108,-1.5118098,0.49303441,-0.98539657
0.66702104,-0.71393488,0.43138916,1.3040362
0.61807286,-0.75667766,0.37761445,0.8072485
0.62524741,-0.90747059,0.41973708,0.86670383
0.63293881,1.6138075,0.63744827,-0.34749921
0.62802209,-0.81597749,0.60822162,-0.44580952
0.87121054,0.46433863,0.67171853,-0.10380484
0.53091883,0.74920551,0.59432906,1.82285
0.55484576,1.2615799,0.7395712,-1.8714103
0.52648107,-1.2670689,0.76632235,-1.2242948
0.75383802,1.655828,0.55575387,1.4117577
0.57289744,-0.39642323,0.7483261,-0.94912788
0.51611021,-0.058759055,0.41209758,-0.46538782
0.52585859,0.35649511,0.34060729,1.089124
0.63109108,0.059630342,0.67090117,-0.9123913
0.43668449,-0.578287,0.7227824,-0.85667082
0.45653737,-0.057793919,0.55374983,-2.3056261
0.57174388,-0.23555034,0.65868982,-0.64935388
0.58324006,0.67169694,0.67441525,-0.43008033
0.6480416,-1.5856064,0.64197,-0.35458404
0.65316006,-1.0973384,0.63787451,-0.31692057
0.63838299,1.1393415,0.71468357,0.27155573
0.62441348,1.0845644,0.57685243,0.71060681
0.63744355,1.5713498,0.54124933,0.17160477
0.56997703,-1.7445512,0.44630497,0.94843805
0.67226702,-0.45656501,0.39964312,1.3656298
0.7100999,-0.57033126,0.54292922,0.0712264
0.69023838,-0.68069852,0.55337394,0.096435916
0.56822591,0.74084102,0.53063252,0.33093945
0.53882292,1.0100576,0.54675468,0.35375398
0.56216558,1.2010946,0.53839266,0.6300819
0.55179886,1.2693924,0.47587437,-0.34622567
0.6494886,1.3555092,0.68714121,-0.092120592
0.77383202,-0.91369925,0.65227033,0.8106323
0.63371392,-1.0932281,0.42084838,-0.96873075
0.62515755,-0.77996981,0.37458241,-0.13411644
0.64094937,-0.43113896,0.39190282,-0.051627012
0.72060864,-0.54934709,0.33460796,0.53891644
0.67697665,1.6463678,0.27653537,2.0981165
0.68896292,1.0604255,0.53571904,0.86856109
0.56281657,1.1659076,0.53084125,1.1059144
0.54271792,-0.16958583,0.59454011,-0.85076814
0.73189717,0.70143764,0.52943996,-0.46750487
0.63284806,-0.34036145,0.42867807,0.89730046
0.63312131,-0.0087564912,0.37551403,0.29571857
0.61909416,0.23475251,0.7127051,0.75383994
0.64448103,-0.38571149,0.73938057,-0.097996517
0.64077132,-0.22483758,0.60377233,1.263959
0.62225159,-0.61240682,0.66829172,1.0440481
0.70676551,0.84777637,0.64785971,1.6172842
0.61187355,0.0015496308,0.74281893,-0.94025874
0.60912713,-0.22186414,0.66203037,-1.3978054
0.64392098,1.9849177,0.70767087,2.5783419
0.72208789,0.7415845,0.65408332,-1.3167032
0.69640858,-0.81260878,0.79811625,-1.9352288
0.65328472,-0.96463104,0.73008007,-1.9037677
0.73690453,0.54269803,0.5949956,-0.42043658
0.59614569,-0.73204091,0.58511201,-0.27282049
0.76450844,0.53314812,0.60283214,-0.0052449876
0.62857202,0.17657354,0.59402213,-0.89958267
0.41934623,1.229808,0.50370265,0.026210574
0.52933316,-1.318925,0.59047142,-0.14028488
0.48929606,-1.621352,0.59790551,-0.29632676
0.63264532,0.00033685607,0.50108683,0.22804609
0.66544137,0.87705391,0.54319447,-0.69987291
0.61167298,-0.41239997,0.60855435,0.47284525
0.63038277,-1.3404825,0.56869298,0.14445918
0.65961701,-1.2106489,0.64071807,-0.92788505
0.6732596,-1.3270542,0.70090623,0.48970275
0.69502832,-0.61350682,0.66437857,0.44145472
0.77132454,-0.48757969,0.74813756,0.67737794
0.68471512,-0.44026865,0.66272566,-0.00059756431
0.6911722,-0.63305629,0.54425922,-0.80365697
0.73289295,-0.5539784,0.5319426,-1.1414838
0.58351388,0.66582093,0.5228358,-0.81702257
0.70983671,-1.0602873,0.5470486,1.207379
0.75584815,1.8446052,0.47805403,1.5960799
0.69144488,1.7467797,0.47940836,-0.76358436
0.7125693,-2.0272114,0.51114739,0.87332461
0.48881554,0.94466013,0.61566968,1.048043
0.51353605,1.4579181,0.54095001,0.51565934
0.5141951,0.69084106,0.5067604,-0.52220999
0.62744536,1.3033924,0.539585,-0.82953483
0.65332758,1.4349453,0.64500885,-0.48126978
0.59721243,-1.1902072,0.58600633,0.098784299
0.68940508,-0.46115119,0.58858771,0.10502173
0.63926782,0.69431008,0.60819676,0.24714994
0.61693677,0.42541803,0.52881686,0.88849008
0.70848155,-0.071728331,0.60140658,0.2632635
0.54827253,0.18006399,0.67514077,0.22810114
0.57897963,0.082013358,0.5662006,0.30448078
0.84887315,-0.36435761,0.53723822,0.66537041
0.73724512,1.5989787,0.5659557,0.069907549
0.53872378,0.51343519,0.55294434,-0.075041942
0.59676114,0.2983716,0.58240981,-0.40628469
0.69526026,0.098960804,0.50187973,0.13318686
0.63684746,0.69868816,0.60489576,0.86427224
0.62057864,0.87733934,0.55291255,0.5505473
0.61665458,1.5951327,0.60819946,-0.5857167
0.58648295,0.67756479,0.49266259,-0.73684605
0.63141872,-0.96636798,0.59504877,-0.32015144
0.65325137,0.99109695,0.58022461,-0.14701822
0.6440091,-0.54072437,0.60177493,-0.023477288
0.69236323,-0.11585905,0.68732859,1.0448553
0.67538385,-0.14619267,0.52027424,0.63666352
0.63469908,-1.0222145,0.59016212,0.62267261
0.75133862,-0.97916295,0.56625308,0.68464864
0.61113989,0.18783856,0.58840236,0.89092762
0.6299925,1.1010058,0.6046959,0.082714808
0.66307443,-0.28529208,0.5922078,-0.34582953
0.63389477,0.33817241,0.63476939,-0.5952358
0.69632393,-0.21796624,0.61870112,-0.38102301
0.68294868,-0.61002752,0.51865303,-0.57553948
0.59337513,0.47364505,0.6293526,-0.75283419
0.67793447,0.41605257,0.66593706,0.038537866
0.72226742,-0.62182102,0.59312221,0.66912995
0.83427629,-1.6520652,0.54722743,1.4485565
0.84417989,-0.49244205,0.61172322,0.66396483
0.76248635,-0.24937811,0.66544281,0.26468996
0.64356484,0.1706632,0.63739537,0.32776064
0.74284105,-1.9732441,0.70662196,0.64996701
0.73775219,-1.8943852,0.69199784,0.86661072
0.62380811,-0.58597557,0.61031282,0.37063803
0.75143505,0.25661301,0.70018151,-0.59799745
0.75597949,0.081825375,0.68047236,0.027551157
0.69913787,-0.074675747,0.45337219,0.12207148
0.64302981,-0.09341522,0.62446987,-0.30066311
0.59046559,-0.59169691,0.6026945,0.054996156
0.48510275,-0.038721595,0.65836447,-0.61489016
0.44958348,0.39379199,0.66393408,-0.24832727
0.74091899,-0.25078095,0.46881987,-0.09774402
0.55252996,0.28814538,0.46140784,-0.15603913
0.54492458,0.11247998,0.37086179,-1.4005569
0.78047483,0.86784275,0.54350662,0.96096759
0.88529209,0.62458169,0.5689646,-0.27156308
0.73280622,-0.45500044,0.69708661,-0.29748955
0.47068138,0.18854766,0.48170676,-0.1546196
0.70270272,0.20772992,0.52540042,-1.6229144
0.58026299,0.16590731,0.6504455,2.1511885
0.65305078,1.6920082,0.44875513,-2.0900557
0.72942963,0.50768193,0.56045292,0.77878443
0.72747928,0.11536836,0.55924994,2.0159082
0.70698286,-0.61015658,0.52408969,2.395432
0.74163751,-0.99245837,0.59981481,1.7250969
0.69199508,-1.1805049,0.55003195,0.96553871
0.5935783,1.3849308,0.60383779,-0.22529938
0.69353384,0.62441728,0.5389343,0.34724637
0.41367242,-1.2539128,0.59816172,0.33252196
0.76580292,1.0498599,0.60550075,0.41124165
0.71252174,0.82610592,0.47628775,1.5268251
0.63746673,0.54597663,0.81392916,-0.01712907
0.66161561,-0.4338875,0.58613751,-0.13479568
0.62053542,-0.71154972,0.60583395,-0.079115482
0.6315082,0.11272973,0.75081862,0.84205667
0.6504225,-0.079605804,0.69900734,0.67622328
0.73495875,0.67877109,0.79433851,0.87409957
0.70810925,0.70127506,0.60031401,0.35852379
0.6531993,0.71861183,0.55186157,1.5296114
0.59752113,1.3490366,0.53353057,1.5129377
0.62172242,0.84571789,0.59923858,1.7294099
0.59777166,-0.99472264,0.68868538,-1.9803018
0.52840176,0.3739286,0.69776896,-1.734297
0.46438448,-0.35512037,0.71139636,-1.65406
0.52323262,0.72662963,0.36227784,1.8246666
0.52954393,0.91588102,0.32362649,1.3451432
0.55446812,0.69709031,0.44282367,0.62389537
0.7529997,-0.8443464,0.5076628,1.0842283
0.75804858,-0.96637383,0.55787902,0.42832017
0.7105908,-0.18143421,0.53793663,0.87272841
0.6574203,1.0643139,0.63664662,-0.44110697
0.60582326,1.9296864,0.60484862,-0.43692294
0.5850173,2.4581869,0.68574493,-0.21758114
0.7964841,0.17658919,0.66787162,0.50290472
0.73232908,-0.31190816,0.67149881,-0.39203986
0.73467559,-0.51393143,0.61996435,-0.16170217
0.86550228,1.1429246,0.65877598,-0.20367516
0.70482325,-0.46590956,0.58755637,0.4406432
0.65541076,0.16555568,0.6486856,1.6995168
0.74253319,-0.61493563,0.70903362,-0.57688611
0.76317742,0.15473432,0.53838005,-0.017678247
0.68441466,1.0023123,0.68607478,1.2364538
0.63358249,-0.31792447,0.61300138,-0.57990769
0.69220584,-0.11007511,0.39125193,0.02575494
0.6670403,0.82961725,0.30012507,-1.3153301
0.68871131,0.1532415,0.89159783,1.3002779
0.53839524,0.83035802,0.89278265,0.88807184
0.70231261,0.27176215,0.56542559,-0.39665944
0.76452623,-0.85271375,0.44762223,-0.033619695
0.71922877,-0.025624812,0.4634532,-0.46418391
0.79819629,-1.1416676,0.57743401,-0.38180912
0.72150706,0.38276771,0.53679932,-0.07039975
0.60997156,1.2246402,0.6384155,0.67375524
0.77864457,1.3607139,0.69740253,0.58627345
0.69083893,2.2717697,0.43706225,0.75870791
0.79448486,-0.85857136,0.5954548,0.1314787
0.39758146,0.42688308,0.5714535,0.15100297
0.4993931,-0.96056712,0.68369204,0.73305851
0.83974502,-1.3067871,0.69150362,0.51714772
0.7694072,-0.55156288,0.60809404,1.2918262
0.63857616,-1.0875795,0.64387484,1.8979536
0.63246312,-1.22615,0.60947194,-0.84002124
0.63485387,-1.1621666,0.56320587,1.9631473
0.63689539,-0.77437004,0.5608688,-1.4381974
0.74974748,0.095869929,0.58040221,0.48252471
0.51937669,-0.25339335,0.60930276,-0.29651323
0.65232084,0.57850202,0.47851342,0.8363836
0.64058799,0.44421551,0.43803343,-0.13646215
0.71072659,-1.2308445,0.60681007,0.59396568
0.63405896,-0.96119781,0.85377803,0.20236879
0.69431957,-1.69568,0.87763051,0.014997084
0.76007163,-0.92291702,0.46071464,0.86797761
0.78812574,0.21309496,0.61798682,0.8714553
0.75577871,0.20857974,0.6451008,0.21965312
0.78374696,-0.34996222,0.63804571,0.49261351
0.69027428,1.6162713,0.63486435,0.46037299
0.74861762,0.1685002,0.49182998,1.098727
0.78365896,0.095624794,0.50149213,0.01443208
0.71550524,1.2517734,0.49769127,-0.00018012647
0.71258893,0.23371689,0.57268712,-0.63923311
0.76362158,0.65937458,0.48953207,0.57450706
0.74823528,-0.06618497,0.55336421,-0.5936586
0.77447115,-0.21073832,0.66943518,-0.98365645
0.41233212,0.57528074,0.50642765,-0.2194016
0.43693204,0.35777967,0.41065516,-1.1124328
0.52324202,-0.1291655,0.61294907,2.3772221
0.63395315,-0.6309846,0.61486662,0.80772272
0.68268862,0.97979362,0.65868201,-0.40628611
0.67183943,0.23450173,0.60679892,0.64438874
0.57244955,-0.14952017,0.73906338,0.019811397
0.61448784,-0.7392249,0.72660778,-0.20982676
0.72099649,1.283822,0.58493438,0.99098821
0.5914025,-0.82406674,0.58810658,1.7064198
0.52717367,0.67569324,0.56061652,1.5943081
0.51183669,-0.1002541,0.63334939,-0.046675502
0.53724927,-0.068387188,0.56708412,0.71756749
0.6701774,3.220779,0.45650544,1.1188761
0.61559945,1.5036372,0.69061387,1.4853085
0.54168834,-0.80544116,0.60135517,0.26434528
